raceId,year,name,retired,completed,reason,frequency_counts,retired_percentage
563,1976,Spanish Grand Prix,27,3,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Suspension', 'Accident', 'Engine', 'Engine', 'Engine', '+2 Laps', 'Gearbox', 'Gearbox', 'Gearbox', '+3 Laps', '+3 Laps', '+3 Laps', 'Transmission', 'Transmission', 'Electrical', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify']","{'+1 Lap': 6, 'Suspension': 1, 'Accident': 1, 'Engine': 3, '+2 Laps': 1, 'Gearbox': 3, '+3 Laps': 3, 'Transmission': 2, 'Electrical': 1, 'Did not qualify': 6}",0.9
564,1976,Belgian Grand Prix,25,4,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Suspension', 'Accident', 'Accident', 'Accident', 'Engine', 'Engine', 'Engine', 'Engine', '+2 Laps', '+2 Laps', 'Gearbox', 'Electrical', 'Electrical', '+7 Laps', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Halfshaft', 'Halfshaft', 'Halfshaft']","{'+1 Lap': 5, 'Suspension': 1, 'Accident': 3, 'Engine': 4, '+2 Laps': 2, 'Gearbox': 1, 'Electrical': 2, '+7 Laps': 1, 'Did not qualify': 3, 'Halfshaft': 3}",0.8620689655172413
565,1976,Monaco Grand Prix,22,3,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Collision', 'Suspension', 'Accident', 'Accident', 'Accident', 'Accident', 'Engine', 'Engine', '+2 Laps', '+2 Laps', '+2 Laps', '+2 Laps', '+4 Laps', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify']","{'+1 Lap': 4, 'Collision': 1, 'Suspension': 1, 'Accident': 4, 'Engine': 2, '+2 Laps': 4, '+4 Laps': 1, 'Did not qualify': 5}",0.88
566,1976,Swedish Grand Prix,19,8,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Spun off', 'Accident', 'Accident', 'Accident', 'Accident', 'Engine', 'Engine', 'Engine', 'Engine', 'Engine', 'Engine', '+2 Laps', 'Handling', 'Did not qualify']","{'+1 Lap': 5, 'Spun off': 1, 'Accident': 4, 'Engine': 6, '+2 Laps': 1, 'Handling': 1, 'Did not qualify': 1}",0.7037037037037037
567,1976,French Grand Prix,21,9,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Differential', 'Suspension', 'Suspension', 'Engine', 'Engine', 'Oil pressure', 'Oil pressure', 'Gearbox', 'Fuel system', 'Did not qualify', 'Did not qualify', 'Did not qualify']","{'+1 Lap': 9, 'Differential': 1, 'Suspension': 2, 'Engine': 2, 'Oil pressure': 2, 'Gearbox': 1, 'Fuel system': 1, 'Did not qualify': 3}",0.7
568,1976,British Grand Prix,28,2,"['+1 Lap', '+1 Lap', '+1 Lap', 'Suspension', 'Accident', 'Accident', 'Accident', 'Disqualified', 'Engine', 'Engine', 'Engine', '+2 Laps', 'Oil pressure', 'Oil pressure', 'Gearbox', 'Gearbox', '+3 Laps', '+3 Laps', 'Clutch', 'Water leak', '+6 Laps', 'Fuel system', 'Fuel system', 'Ignition', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify']","{'+1 Lap': 3, 'Suspension': 1, 'Accident': 3, 'Disqualified': 1, 'Engine': 3, '+2 Laps': 1, 'Oil pressure': 2, 'Gearbox': 2, '+3 Laps': 2, 'Clutch': 1, 'Water leak': 1, '+6 Laps': 1, 'Fuel system': 2, 'Ignition': 1, 'Did not qualify': 4}",0.9333333333333333
569,1976,German Grand Prix,15,13,"['+1 Lap', '+1 Lap', 'Accident', 'Accident', 'Accident', 'Accident', 'Accident', 'Accident', 'Retired', 'Gearbox', 'Brakes', 'Clutch', 'Fuel system', 'Did not qualify', 'Did not qualify']","{'+1 Lap': 2, 'Accident': 6, 'Retired': 1, 'Gearbox': 1, 'Brakes': 1, 'Clutch': 1, 'Fuel system': 1, 'Did not qualify': 2}",0.5357142857142857
570,1976,Austrian Grand Prix,18,7,"['+1 Lap', 'Suspension', 'Suspension', 'Accident', 'Accident', 'Accident', 'Accident', 'Accident', 'Accident', '+2 Laps', 'Brakes', '+3 Laps', 'Clutch', '+4 Laps', 'Throttle', 'Fuel pump', 'Not classified', 'Fuel system']","{'+1 Lap': 1, 'Suspension': 2, 'Accident': 6, '+2 Laps': 1, 'Brakes': 1, '+3 Laps': 1, 'Clutch': 1, '+4 Laps': 1, 'Throttle': 1, 'Fuel pump': 1, 'Not classified': 1, 'Fuel system': 1}",0.72
571,1976,Dutch Grand Prix,20,7,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Spun off', 'Accident', 'Accident', 'Accident', 'Engine', 'Engine', 'Oil pressure', 'Gearbox', '+3 Laps', 'Oil leak', 'Oil leak', 'Clutch', 'Electrical', 'Electrical', 'Did not qualify', 'Halfshaft']","{'+1 Lap': 4, 'Spun off': 1, 'Accident': 3, 'Engine': 2, 'Oil pressure': 1, 'Gearbox': 1, '+3 Laps': 1, 'Oil leak': 2, 'Clutch': 1, 'Electrical': 2, 'Did not qualify': 1, 'Halfshaft': 1}",0.7407407407407407
572,1976,Italian Grand Prix,18,11,"['+1 Lap', '+1 Lap', 'Spun off', 'Accident', 'Accident', 'Engine', 'Engine', '+2 Laps', '+2 Laps', 'Withdrew', 'Withdrew', 'Withdrew', '+3 Laps', '+3 Laps', '+5 Laps', 'Fuel system', 'Ignition', 'Halfshaft']","{'+1 Lap': 2, 'Spun off': 1, 'Accident': 2, 'Engine': 2, '+2 Laps': 2, 'Withdrew': 3, '+3 Laps': 2, '+5 Laps': 1, 'Fuel system': 1, 'Ignition': 1, 'Halfshaft': 1}",0.6206896551724138
573,1976,Canadian Grand Prix,19,8,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Accident', 'Accident', 'Accident', '+2 Laps', '+2 Laps', '+2 Laps', 'Oil pressure', '+3 Laps', '+3 Laps', 'Exhaust', '+5 Laps', 'Handling', 'Did not qualify']","{'+1 Lap': 6, 'Accident': 3, '+2 Laps': 3, 'Oil pressure': 1, '+3 Laps': 2, 'Exhaust': 1, '+5 Laps': 1, 'Handling': 1, 'Did not qualify': 1}",0.7037037037037037
574,1976,United States Grand Prix,21,6,"['+1 Lap', '+1 Lap', 'Collision', 'Suspension', 'Suspension', 'Suspension', 'Accident', 'Accident', 'Engine', 'Engine', '+2 Laps', '+2 Laps', '+2 Laps', '+2 Laps', 'Tyre', 'Tyre', '+5 Laps', '+5 Laps', 'Not classified', 'Did not qualify', 'Fuel pipe']","{'+1 Lap': 2, 'Collision': 1, 'Suspension': 3, 'Accident': 2, 'Engine': 2, '+2 Laps': 4, 'Tyre': 2, '+5 Laps': 2, 'Not classified': 1, 'Did not qualify': 1, 'Fuel pipe': 1}",0.7777777777777778
575,1976,Japanese Grand Prix,25,1,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Accident', 'Engine', 'Engine', 'Gearbox', 'Wheel', 'Overheating', 'Withdrew', 'Withdrew', 'Withdrew', 'Withdrew', '+3 Laps', 'Electrical', 'Electrical', '+4 Laps', 'Tyre', '+7 Laps', 'Did not qualify', 'Physical']","{'+1 Lap': 7, 'Accident': 1, 'Engine': 2, 'Gearbox': 1, 'Wheel': 1, 'Overheating': 1, 'Withdrew': 4, '+3 Laps': 1, 'Electrical': 2, '+4 Laps': 1, 'Tyre': 1, '+7 Laps': 1, 'Did not qualify': 1, 'Physical': 1}",0.9615384615384616
576,1975,Argentine Grand Prix,17,6,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Accident', 'Disqualified', 'Engine', 'Engine', 'Engine', '+2 Laps', 'Gearbox', '+3 Laps', 'Transmission', 'Transmission', 'Transmission', 'Not classified']","{'+1 Lap': 5, 'Accident': 1, 'Disqualified': 1, 'Engine': 3, '+2 Laps': 1, 'Gearbox': 1, '+3 Laps': 1, 'Transmission': 3, 'Not classified': 1}",0.7391304347826086
577,1975,Brazilian Grand Prix,13,10,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Suspension', 'Accident', 'Engine', '+2 Laps', 'Oil leak', 'Electrical', 'Handling', 'Fuel system', 'Fuel system']","{'+1 Lap': 4, 'Suspension': 1, 'Accident': 1, 'Engine': 1, '+2 Laps': 1, 'Oil leak': 1, 'Electrical': 1, 'Handling': 1, 'Fuel system': 2}",0.5652173913043478
578,1975,South African Grand Prix,21,7,"['+1 Lap', '+1 Lap', '+1 Lap', 'Accident', 'Engine', '+2 Laps', '+2 Laps', '+2 Laps', '+2 Laps', '+2 Laps', 'Overheating', 'Transmission', 'Clutch', 'Radiator', 'Throttle', 'Not classified', 'Not classified', 'Fuel system', 'Fuel system', 'Did not qualify', 'Did not qualify']","{'+1 Lap': 3, 'Accident': 1, 'Engine': 1, '+2 Laps': 5, 'Overheating': 1, 'Transmission': 1, 'Clutch': 1, 'Radiator': 1, 'Throttle': 1, 'Not classified': 2, 'Fuel system': 2, 'Did not qualify': 2}",0.75
579,1975,Spanish Grand Prix,24,2,"['+1 Lap', '+1 Lap', '+1 Lap', 'Suspension', 'Suspension', 'Accident', 'Accident', 'Accident', 'Accident', 'Accident', 'Accident', 'Accident', 'Accident', 'Engine', '+2 Laps', '+2 Laps', 'Withdrew', 'Withdrew', 'Withdrew', '+3 Laps', 'Transmission', 'Not classified', 'Not classified', 'Fuel system']","{'+1 Lap': 3, 'Suspension': 2, 'Accident': 8, 'Engine': 1, '+2 Laps': 2, 'Withdrew': 3, '+3 Laps': 1, 'Transmission': 1, 'Not classified': 2, 'Fuel system': 1}",0.9230769230769231
580,1975,Monaco Grand Prix,20,6,"['+1 Lap', '+1 Lap', 'Spun off', 'Accident', 'Accident', 'Accident', 'Accident', 'Accident', 'Accident', '+2 Laps', 'Wheel', 'Oil leak', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify']","{'+1 Lap': 2, 'Spun off': 1, 'Accident': 6, '+2 Laps': 1, 'Wheel': 1, 'Oil leak': 1, 'Did not qualify': 8}",0.7692307692307693
581,1975,Belgian Grand Prix,18,6,"['+1 Lap', '+1 Lap', 'Suspension', 'Spun off', 'Accident', 'Accident', 'Engine', 'Engine', '+2 Laps', '+2 Laps', 'Gearbox', 'Brakes', 'Brakes', 'Brakes', '+3 Laps', '+3 Laps', 'Transmission', 'Clutch']","{'+1 Lap': 2, 'Suspension': 1, 'Spun off': 1, 'Accident': 2, 'Engine': 2, '+2 Laps': 2, 'Gearbox': 1, 'Brakes': 3, '+3 Laps': 2, 'Transmission': 1, 'Clutch': 1}",0.75
582,1975,Swedish Grand Prix,21,5,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Spun off', 'Spun off', 'Engine', '+2 Laps', '+2 Laps', '+2 Laps', '+2 Laps', 'Brakes', 'Overheating', '+3 Laps', '+3 Laps', 'Transmission', 'Transmission', 'Out of fuel', 'Tyre', '+6 Laps', 'Fuel system']","{'+1 Lap': 4, 'Spun off': 2, 'Engine': 1, '+2 Laps': 4, 'Brakes': 1, 'Overheating': 1, '+3 Laps': 2, 'Transmission': 2, 'Out of fuel': 1, 'Tyre': 1, '+6 Laps': 1, 'Fuel system': 1}",0.8076923076923077
583,1975,Dutch Grand Prix,22,3,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Differential', 'Suspension', 'Accident', 'Engine', 'Engine', 'Engine', 'Engine', '+2 Laps', 'Withdrew', 'Out of fuel', '+4 Laps', '+4 Laps', 'Tyre', '+5 Laps', '+5 Laps', '+5 Laps', 'Vibrations']","{'+1 Lap': 5, 'Differential': 1, 'Suspension': 1, 'Accident': 1, 'Engine': 4, '+2 Laps': 1, 'Withdrew': 1, 'Out of fuel': 1, '+4 Laps': 2, 'Tyre': 1, '+5 Laps': 3, 'Vibrations': 1}",0.88
584,1975,French Grand Prix,14,12,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Engine', 'Engine', '+2 Laps', 'Brakes', 'Withdrew', 'Transmission', 'Transmission', 'Transmission', '+4 Laps', 'Chassis']","{'+1 Lap': 4, 'Engine': 2, '+2 Laps': 1, 'Brakes': 1, 'Withdrew': 1, 'Transmission': 3, '+4 Laps': 1, 'Chassis': 1}",0.5384615384615384
585,1975,British Grand Prix,27,1,"['+1 Lap', 'Accident', 'Accident', 'Accident', 'Accident', 'Accident', 'Accident', 'Accident', 'Accident', 'Accident', 'Accident', 'Accident', 'Accident', 'Accident', 'Accident', 'Accident', 'Accident', 'Engine', 'Engine', 'Engine', '+2 Laps', '+2 Laps', '+2 Laps', '+2 Laps', 'Gearbox', 'Did not qualify', 'Did not qualify']","{'+1 Lap': 1, 'Accident': 16, 'Engine': 3, '+2 Laps': 4, 'Gearbox': 1, 'Did not qualify': 2}",0.9642857142857143
586,1975,German Grand Prix,18,8,"['+1 Lap', 'Suspension', 'Suspension', 'Suspension', 'Suspension', 'Accident', 'Accident', 'Accident', 'Accident', 'Engine', 'Engine', 'Engine', 'Wheel', 'Clutch', 'Out of fuel', 'Tyre', 'Tyre', 'Did not qualify']","{'+1 Lap': 1, 'Suspension': 4, 'Accident': 4, 'Engine': 3, 'Wheel': 1, 'Clutch': 1, 'Out of fuel': 1, 'Tyre': 2, 'Did not qualify': 1}",0.6923076923076923
587,1975,Austrian Grand Prix,23,7,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Accident', 'Accident', 'Accident', 'Accident', 'Engine', 'Engine', 'Engine', '+2 Laps', '+3 Laps', 'Electrical', 'Not classified', 'Handling', 'Did not qualify', 'Did not qualify', 'Injection']","{'+1 Lap': 8, 'Accident': 4, 'Engine': 3, '+2 Laps': 1, '+3 Laps': 1, 'Electrical': 1, 'Not classified': 1, 'Handling': 1, 'Did not qualify': 2, 'Injection': 1}",0.7666666666666667
588,1975,Italian Grand Prix,22,6,"['+1 Lap', '+1 Lap', '+1 Lap', 'Accident', 'Accident', 'Accident', 'Accident', 'Accident', 'Accident', 'Engine', '+2 Laps', 'Gearbox', 'Clutch', 'Electrical', '+4 Laps', '+4 Laps', 'Throttle', 'Fuel pump', '+6 Laps', '+6 Laps', 'Did not qualify', 'Did not qualify']","{'+1 Lap': 3, 'Accident': 6, 'Engine': 1, '+2 Laps': 1, 'Gearbox': 1, 'Clutch': 1, 'Electrical': 1, '+4 Laps': 2, 'Throttle': 1, 'Fuel pump': 1, '+6 Laps': 2, 'Did not qualify': 2}",0.7857142857142857
589,1975,United States Grand Prix,17,7,"['+1 Lap', 'Suspension', 'Accident', 'Accident', 'Accident', 'Accident', 'Engine', 'Engine', '+2 Laps', 'Gearbox', 'Withdrew', '+4 Laps', 'Not classified', 'Not classified', 'Ignition', 'Wheel bearing', 'Physical']","{'+1 Lap': 1, 'Suspension': 1, 'Accident': 4, 'Engine': 2, '+2 Laps': 1, 'Gearbox': 1, 'Withdrew': 1, '+4 Laps': 1, 'Not classified': 2, 'Ignition': 1, 'Wheel bearing': 1, 'Physical': 1}",0.7083333333333334
590,1974,Argentine Grand Prix,19,6,"['+1 Lap', '+1 Lap', 'Suspension', 'Accident', 'Accident', 'Engine', 'Engine', 'Engine', '+2 Laps', 'Gearbox', 'Overheating', 'Overheating', 'Clutch', 'Clutch', 'Out of fuel', 'Out of fuel', '+4 Laps', 'Water leak', '+5 Laps']","{'+1 Lap': 2, 'Suspension': 1, 'Accident': 2, 'Engine': 3, '+2 Laps': 1, 'Gearbox': 1, 'Overheating': 2, 'Clutch': 2, 'Out of fuel': 2, '+4 Laps': 1, 'Water leak': 1, '+5 Laps': 1}",0.76
591,1974,Brazilian Grand Prix,23,2,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Engine', '+2 Laps', '+2 Laps', '+2 Laps', '+2 Laps', 'Brakes', 'Overheating', 'Transmission', 'Clutch', 'Throttle', 'Ignition', 'Chassis']","{'+1 Lap': 11, 'Engine': 1, '+2 Laps': 4, 'Brakes': 1, 'Overheating': 1, 'Transmission': 1, 'Clutch': 1, 'Throttle': 1, 'Ignition': 1, 'Chassis': 1}",0.92
592,1974,South African Grand Prix,19,8,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Collision', 'Suspension', '+2 Laps', '+2 Laps', 'Oil pressure', 'Brakes', '+3 Laps', 'Transmission', 'Clutch', 'Clutch', '+4 Laps', '+7 Laps', '+6 Laps', 'Fuel system', 'Ignition']","{'+1 Lap': 4, 'Collision': 1, 'Suspension': 1, '+2 Laps': 2, 'Oil pressure': 1, 'Brakes': 1, '+3 Laps': 1, 'Transmission': 1, 'Clutch': 2, '+4 Laps': 1, '+7 Laps': 1, '+6 Laps': 1, 'Fuel system': 1, 'Ignition': 1}",0.7037037037037037
593,1974,Spanish Grand Prix,25,2,"['+1 Lap', 'Spun off', 'Spun off', 'Accident', 'Engine', 'Engine', 'Engine', 'Engine', '+2 Laps', '+2 Laps', '+2 Laps', 'Gearbox', 'Brakes', 'Brakes', '+3 Laps', '+3 Laps', '+3 Laps', '+3 Laps', 'Oil leak', '+4 Laps', '+4 Laps', 'Not classified', '+6 Laps', 'Did not qualify', 'Did not qualify']","{'+1 Lap': 1, 'Spun off': 2, 'Accident': 1, 'Engine': 4, '+2 Laps': 3, 'Gearbox': 1, 'Brakes': 2, '+3 Laps': 4, 'Oil leak': 1, '+4 Laps': 2, 'Not classified': 1, '+6 Laps': 1, 'Did not qualify': 2}",0.9259259259259259
594,1974,Belgian Grand Prix,26,6,"['+1 Lap', 'Collision', 'Collision', 'Suspension', 'Accident', 'Engine', 'Engine', 'Engine', '+2 Laps', '+2 Laps', '+2 Laps', '+2 Laps', 'Brakes', 'Overheating', '+3 Laps', '+3 Laps', '+3 Laps', '+3 Laps', '+3 Laps', 'Transmission', 'Clutch', '+4 Laps', 'Tyre', 'Handling', 'Did not qualify', 'Fuel leak']","{'+1 Lap': 1, 'Collision': 2, 'Suspension': 1, 'Accident': 1, 'Engine': 3, '+2 Laps': 4, 'Brakes': 1, 'Overheating': 1, '+3 Laps': 5, 'Transmission': 1, 'Clutch': 1, '+4 Laps': 1, 'Tyre': 1, 'Handling': 1, 'Did not qualify': 1, 'Fuel leak': 1}",0.8125
595,1974,Monaco Grand Prix,24,4,"['+1 Lap', '+1 Lap', 'Collision', 'Collision', 'Collision', 'Collision', 'Collision', 'Collision', 'Collision', 'Collision', 'Suspension', 'Accident', 'Accident', 'Accident', 'Engine', '+2 Laps', 'Gearbox', 'Withdrew', 'Withdrew', '+3 Laps', '+4 Laps', 'Ignition', 'Did not qualify', 'Halfshaft']","{'+1 Lap': 2, 'Collision': 8, 'Suspension': 1, 'Accident': 3, 'Engine': 1, '+2 Laps': 1, 'Gearbox': 1, 'Withdrew': 2, '+3 Laps': 1, '+4 Laps': 1, 'Ignition': 1, 'Did not qualify': 1, 'Halfshaft': 1}",0.8571428571428571
596,1974,Swedish Grand Prix,22,5,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Suspension', 'Suspension', 'Suspension', 'Disqualified', 'Engine', 'Engine', 'Engine', 'Engine', 'Gearbox', 'Gearbox', 'Gearbox', '+3 Laps', 'Oil leak', 'Heat shield fire', 'Handling', 'Did not qualify', 'Halfshaft', 'Fuel leak']","{'+1 Lap': 4, 'Suspension': 3, 'Disqualified': 1, 'Engine': 4, 'Gearbox': 3, '+3 Laps': 1, 'Oil leak': 1, 'Heat shield fire': 1, 'Handling': 1, 'Did not qualify': 1, 'Halfshaft': 1, 'Fuel leak': 1}",0.8148148148148148
597,1974,Dutch Grand Prix,20,7,"['Collision', 'Collision', 'Accident', 'Disqualified', '+2 Laps', '+2 Laps', 'Gearbox', 'Gearbox', 'Gearbox', 'Gearbox', '+3 Laps', 'Transmission', 'Clutch', '+4 Laps', '+4 Laps', 'Handling', 'Fuel system', 'Ignition', 'Did not qualify', 'Did not qualify']","{'Collision': 2, 'Accident': 1, 'Disqualified': 1, '+2 Laps': 2, 'Gearbox': 4, '+3 Laps': 1, 'Transmission': 1, 'Clutch': 1, '+4 Laps': 2, 'Handling': 1, 'Fuel system': 1, 'Ignition': 1, 'Did not qualify': 2}",0.7407407407407407
598,1974,French Grand Prix,24,6,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Collision', 'Collision', 'Engine', '+2 Laps', '+2 Laps', '+3 Laps', 'Clutch', 'Clutch', '+4 Laps', 'Handling', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify']","{'+1 Lap': 6, 'Collision': 2, 'Engine': 1, '+2 Laps': 2, '+3 Laps': 1, 'Clutch': 2, '+4 Laps': 1, 'Handling': 1, 'Did not qualify': 8}",0.8
599,1974,British Grand Prix,30,4,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Suspension', 'Suspension', 'Suspension', 'Spun off', 'Accident', 'Engine', 'Engine', 'Engine', '+2 Laps', '+2 Laps', '+3 Laps', '+7 Laps', 'Not classified', '+6 Laps', 'Fuel system', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Physical']","{'+1 Lap': 5, 'Suspension': 3, 'Spun off': 1, 'Accident': 1, 'Engine': 3, '+2 Laps': 2, '+3 Laps': 1, '+7 Laps': 1, 'Not classified': 1, '+6 Laps': 1, 'Fuel system': 1, 'Did not qualify': 9, 'Physical': 1}",0.8823529411764706
600,1974,German Grand Prix,19,13,"['+1 Lap', 'Suspension', 'Suspension', 'Suspension', 'Accident', 'Accident', 'Accident', 'Accident', 'Engine', 'Gearbox', 'Gearbox', 'Throttle', 'Fuel system', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify']","{'+1 Lap': 1, 'Suspension': 3, 'Accident': 4, 'Engine': 1, 'Gearbox': 2, 'Throttle': 1, 'Fuel system': 1, 'Did not qualify': 6}",0.59375
601,1974,Austrian Grand Prix,25,6,"['+1 Lap', 'Collision', 'Collision', 'Suspension', 'Spun off', 'Accident', 'Engine', 'Engine', 'Engine', 'Engine', '+2 Laps', '+3 Laps', '+4 Laps', 'Not classified', 'Not classified', '+6 Laps', 'Fuel system', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Halfshaft', 'Fuel leak']","{'+1 Lap': 1, 'Collision': 2, 'Suspension': 1, 'Spun off': 1, 'Accident': 1, 'Engine': 4, '+2 Laps': 1, '+3 Laps': 1, '+4 Laps': 1, 'Not classified': 2, '+6 Laps': 1, 'Fuel system': 1, 'Did not qualify': 6, 'Halfshaft': 1, 'Fuel leak': 1}",0.8064516129032258
602,1974,Italian Grand Prix,27,4,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Suspension', 'Accident', 'Engine', 'Engine', 'Engine', 'Engine', 'Engine', 'Engine', '+2 Laps', '+2 Laps', 'Gearbox', 'Gearbox', 'Gearbox', 'Electrical', 'Throttle', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Chassis']","{'+1 Lap': 5, 'Suspension': 1, 'Accident': 1, 'Engine': 6, '+2 Laps': 2, 'Gearbox': 3, 'Electrical': 1, 'Throttle': 1, 'Did not qualify': 6, 'Chassis': 1}",0.8709677419354839
603,1974,Canadian Grand Prix,25,5,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Suspension', 'Accident', 'Engine', 'Engine', '+2 Laps', '+2 Laps', '+2 Laps', '+2 Laps', 'Brakes', '+3 Laps', 'Puncture', 'Not classified', 'Not classified', '+8 Laps', 'Handling', 'Fuel system', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Halfshaft']","{'+1 Lap': 4, 'Suspension': 1, 'Accident': 1, 'Engine': 2, '+2 Laps': 4, 'Brakes': 1, '+3 Laps': 1, 'Puncture': 1, 'Not classified': 2, '+8 Laps': 1, 'Handling': 1, 'Fuel system': 1, 'Did not qualify': 4, 'Halfshaft': 1}",0.8333333333333334
604,1974,United States Grand Prix,23,7,"['+1 Lap', 'Suspension', 'Suspension', 'Suspension', 'Disqualified', 'Disqualified', 'Engine', 'Engine', '+2 Laps', '+2 Laps', 'Withdrew', 'Electrical', '+4 Laps', '+5 Laps', 'Not classified', 'Not classified', 'Fuel system', 'Fuel system', 'Fuel system', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Fatal accident']","{'+1 Lap': 1, 'Suspension': 3, 'Disqualified': 2, 'Engine': 2, '+2 Laps': 2, 'Withdrew': 1, 'Electrical': 1, '+4 Laps': 1, '+5 Laps': 1, 'Not classified': 2, 'Fuel system': 3, 'Did not qualify': 3, 'Fatal accident': 1}",0.7666666666666667
605,1973,Argentine Grand Prix,15,4,"['+1 Lap', '+1 Lap', 'Suspension', 'Suspension', 'Engine', 'Engine', 'Oil pressure', 'Oil pressure', 'Gearbox', '+3 Laps', 'Radiator', '+4 Laps', '+4 Laps', 'Not classified', 'Halfshaft']","{'+1 Lap': 2, 'Suspension': 2, 'Engine': 2, 'Oil pressure': 2, 'Gearbox': 1, '+3 Laps': 1, 'Radiator': 1, '+4 Laps': 2, 'Not classified': 1, 'Halfshaft': 1}",0.7894736842105263
606,1973,Brazilian Grand Prix,17,3,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Suspension', '+2 Laps', '+2 Laps', '+2 Laps', '+2 Laps', 'Gearbox', 'Gearbox', 'Gearbox', 'Wheel', 'Overheating', 'Overheating', 'Electrical', '+4 Laps']","{'+1 Lap': 4, 'Suspension': 1, '+2 Laps': 4, 'Gearbox': 3, 'Wheel': 1, 'Overheating': 2, 'Electrical': 1, '+4 Laps': 1}",0.85
607,1973,South African Grand Prix,22,3,"['+1 Lap', 'Accident', 'Accident', 'Accident', 'Accident', 'Accident', 'Engine', 'Engine', 'Engine', '+2 Laps', '+2 Laps', '+2 Laps', '+2 Laps', 'Gearbox', 'Overheating', 'Clutch', 'Not classified', 'Not classified', 'Not classified', 'Not classified', '+6 Laps', '+6 Laps']","{'+1 Lap': 1, 'Accident': 5, 'Engine': 3, '+2 Laps': 4, 'Gearbox': 1, 'Overheating': 1, 'Clutch': 1, 'Not classified': 4, '+6 Laps': 2}",0.88
608,1973,Spanish Grand Prix,19,3,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Engine', '+2 Laps', 'Gearbox', 'Brakes', 'Brakes', 'Wheel', 'Oil leak', 'Out of fuel', 'Tyre', '+6 Laps', '+6 Laps', '+6 Laps', '+6 Laps', 'Halfshaft', 'Halfshaft']","{'+1 Lap': 4, 'Engine': 1, '+2 Laps': 1, 'Gearbox': 1, 'Brakes': 2, 'Wheel': 1, 'Oil leak': 1, 'Out of fuel': 1, 'Tyre': 1, '+6 Laps': 4, 'Halfshaft': 2}",0.8636363636363636
